source,url,title,price,period,bedrooms,bathrooms,toilets,size_sqm,furnishing,condition,property_type_clean,neighborhood
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-dap-estate-port-harcourt-for-rent-yJeST7ARiuAph9M4EiOU0vbu.html?page=9&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=209,"Furnished 2bdrm Block of Flats in Dap Estate, Port-Harcourt for rent",1500000.0,per annum,2.0,3.0,3.0,59.0,Furnished,Newly-Built,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-shell-cooperative-port-harcourt-for-rent-fKsZpf5BJ72c95CDBdWNHOD5.html?page=1&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=21,"2bdrm Block of Flats in Shell Cooperative, Port-Harcourt for rent",3000000.0,per annum,2.0,3.0,3.0,500.0,Unfurnished,Newly-Built,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/ph-gra-phase-2/houses-apartments-for-rent/2bdrm-duplex-in-dap-estate-gra-phase-2-port-harcourt-for-rent-g51af0kEUehGTNIBaQiLq30o.html?page=8&pos=20&cur_pos=20&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=187,"2bdrm Duplex in Dap Estate, GRA Phase 2 / Port-Harcourt for rent",5000000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-port-harcourt-for-rent-hqnkbWIYiuLY9BYOR2e74MBo.html?page=6&pos=2&cur_pos=2&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=121,3bdrm Duplex in Port-Harcourt for rent,3500000.0,per annum,3.0,4.0,4.0,555.0,Unfurnished,Fairly Used,Duplex,Stadium / Rumuomasi / Olu Obasanjo
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-beverly-edwards-port-harcourt-rVSM0OzUNdwiu3ikREzCGek5.html?page=8&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=189,"Furnished 2bdrm Block of Flats in Beverly Edwards, Port-Harcourt",1500000.0,per annum,2.0,3.0,3.0,555.0,Furnished,Fairly Used,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-agip-estate-port-harcourt-for-rent-muXTQnF1yAynS2zrjzdc24Uv.html?page=5&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=103,"2bdrm Block of Flats in Agip Estate, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-port-harcourt-for-rent-hdeb5tGTe0MNSJR9He8tna5Y.html?page=8&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=185,2bdrm Duplex in Port-Harcourt for rent,5000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-port-harcourt-for-rent-tD55CfOI0fMmRVUyhBY8o5zv.html?page=6&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=143,3bdrm Block of Flats in Port-Harcourt for rent,6000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,Stadium / Rumuomasi / Olu Obasanjo
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-cedarwood-estate-port-harcourt-for-rent-tRhbe9tBdKX6CJw2fw09gzkr.html?page=1&pos=14&cur_pos=14&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=13,"2bdrm Block of Flats in Cedarwood Estate, Port-Harcourt for rent",4000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-duplex-in-port-harcourt-for-rent-aG4ucoxMzftbZWuuSntmyVf9.html?page=4&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=89,3bdrm Duplex in Port-Harcourt for rent,5000000.0,per annum,3.0,4.0,4.0,555.0,Unfurnished,Newly-Built,Duplex,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/omole-phase-1/houses-apartments-for-rent/5bdrm-duplex-in-omole-phase1-ikeja-for-rent-oV3igvXaz3ofyIOzuNGUXDJp.html?page=6&pos=13&cur_pos=13&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=399,5bdrm Duplex in Omole Phase1 Ikeja for rent,16000000.0,per annum,5.0,6.0,7.0,350.0,Semi-Furnished,Fairly Used,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/rumueprikom/houses-apartments-for-rent/2bdrm-block-of-flats-in-lifeforte-rumueprikom-for-rent-rNoEtghGixGilCJRhkWkaeOA.html?page=1&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=4,"2bdrm Block of Flats in Lifeforte, Rumueprikom for rent",1500000.0,per annum,2.0,3.0,3.0,580.0,Unfurnished,Newly-Built,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/ikota/houses-apartments-for-rent/4bdrm-duplex-in-g-r-a-ikota-for-rent-v9Vpo4jy3y58KzBgw3sRerm3.html?page=8&pos=8&cur_pos=8&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=442,"4bdrm Duplex in G.R.A, Ikota for rent",8000000.0,per annum,4.0,4.0,5.0,300.0,Unfurnished,Renovated,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-tJrsikd2wMxzN9z2OhFv2sLI.html?page=11&pos=21&cur_pos=21&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=260,2bdrm Block of Flats in Port-Harcourt for rent,1500000.0,per annum,2.0,2.0,2.0,435.0,Unfurnished,Newly-Built,Apartment/Flat,Iwofe / Orazi
Jiji,https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-3-for-rent-q7dmqmQHosLnyKLZL5RntEmO.html?page=10&pos=15&cur_pos=15&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=230,3bdrm Block of Flats in Gra Phase 3 for rent,5000000.0,per annum,3.0,3.0,4.0,495.0,Unfurnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/5bdrm-duplex-in-gra-phase-2-port-harcourt-for-rent-6xTFuQuk1XHiFzDbKbsRfiTR.html?page=3&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=52,"5bdrm Duplex in Gra Phase 2, Port-Harcourt for rent",12000000.0,per annum,5.0,6.0,6.0,555.0,Unfurnished,Newly-Built,Duplex,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-pMTvO0StYxdCQqKfWxuZZXBj.html?page=2&pos=18&cur_pos=18&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=41,2bdrm Block of Flats in Port-Harcourt for rent,2000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-agip-estate-port-harcourt-for-rent-tGCmKalWKs9Frd9xEdpaWPfg.html?page=3&pos=7&cur_pos=7&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=54,"2bdrm Block of Flats in Agip Estate, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/ph-gra-phase-3/houses-apartments-for-rent/3bdrm-block-of-flats-in-gra-phase-3-port-harcourt-for-rent-aJ183n1UdXDnZqXPkL4SCnKz.html?page=5&pos=6&cur_pos=6&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=101,3bdrm Block of Flats in GRA Phase 3 / Port-Harcourt for rent,6000000.0,per annum,3.0,4.0,4.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-cedarwood-estate-port-harcourt-for-rent-hS2ngIzfDWKDCpVHFZu2RJsd.html?page=2&pos=24&cur_pos=24&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=47,"2bdrm Block of Flats in Cedarwood Estate, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,555.0,Semi-Furnished,Newly-Built,Apartment/Flat,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-shell-cooperative-port-harcourt-for-rent-6qfRQXKd6xL7AoxAkc8IMzJ1.html?page=1&pos=9&cur_pos=9&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=8,"2bdrm Block of Flats in Shell Cooperative, Port-Harcourt for rent",2500000.0,per annum,2.0,3.0,3.0,456.0,Unfurnished,Newly-Built,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-yZ6cPhbWPz7s0i0SArrjsMOu.html?page=8&pos=1&cur_pos=1&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=168,2bdrm Block of Flats in Port-Harcourt for rent,2500000.0,per annum,2.0,3.0,3.0,466.0,Unfurnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-apartment-in-port-harcourt-for-rent-u5g9QhyAp9OFdNDMCWkL6Ar3.html?page=9&pos=23&cur_pos=23&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=214,3bdrm Apartment in Port-Harcourt for rent,1800000.0,per annum,3.0,3.0,3.0,465.0,Unfurnished,Fairly Used,Apartment/Flat,Woji
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-apartment-in-port-harcourt-for-rent-yKxnoYH3A4gsScuAMPzF3PfX.html?page=10&pos=5&cur_pos=5&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=220,2bdrm Apartment in Port-Harcourt for rent,2500000.0,per annum,2.0,2.0,3.0,900.0,Unfurnished,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/3bdrm-block-of-flats-in-unity-estate-port-harcourt-for-rent-64BDFnuJHHz4kS6QGEgZwhTh.html?page=4&pos=16&cur_pos=16&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=87,"3bdrm Block of Flats in Unity Estate, Port-Harcourt for rent",3000000.0,per annum,3.0,4.0,4.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/1bdrm-bungalow-in-eneka-port-harcourt-for-rent-5gCiWrV3MbJ5601xdRMOBtVC.html?page=11&pos=13&cur_pos=13&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=252,"1bdrm Bungalow in Eneka, Port-Harcourt for rent",700000.0,per annum,1.0,1.0,2.0,465.0,Semi-Furnished,Fairly Used,Bungalow,Eneka / Rumuduru / Rumuokwurusi
Jiji,https://jiji.ng/ikeja-gra/houses-apartments-for-rent/3bdrm-block-of-flats-in-ikeja-gra-for-rent-2ANghUMUXPeTXosqMkcix7DX.html?page=10&pos=20&cur_pos=20&ads_per_page=24&ads_count=7990&lid=2h616tF1dBw_iu38&indexPosition=502,3bdrm Block of Flats in Ikeja Gra for rent,20000000.0,per annum,3.0,3.0,4.0,1200.0,Unfurnished,Newly-Built,Apartment/Flat,GRA / Eagle Island
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/furnished-2bdrm-block-of-flats-in-port-harcourt-for-rent-jPBoaxE14bBIIdpfTnPUMV5A.html?page=4&pos=22&cur_pos=22&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=93,Furnished 2bdrm Block of Flats in Port-Harcourt for rent,2000000.0,per annum,2.0,3.0,3.0,555.0,Furnished,Newly-Built,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-port-harcourt-for-rent-BEJwPL2C6j0M25gOy9h4bvCh.html?page=9&pos=3&cur_pos=3&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=194,2bdrm Block of Flats in Port-Harcourt for rent,2000000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Newly-Built,Apartment/Flat,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-block-of-flats-in-emerald-port-harcourt-for-rent-3QRS2mVamnoOAVVzMgHRngaf.html?page=6&pos=11&cur_pos=11&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=130,"2bdrm Block of Flats in Emerald, Port-Harcourt for rent",2000000.0,per annum,2.0,3.0,3.0,555.0,Unfurnished,Fairly Used,Apartment/Flat,Ada George / Agip / NTA
Jiji,https://jiji.ng/rumueme/houses-apartments-for-rent/furnished-4bdrm-duplex-in-naf-harmony-estate-rumueme-for-rent-mjVqGsg72awtRfydqHyajnU8.html?page=8&pos=8&cur_pos=8&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=175,"Furnished 4bdrm Duplex in Naf Harmony Estate, Rumueme for rent",12000000.0,per annum,4.0,5.0,5.0,465.0,Furnished,Newly-Built,Duplex,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-cedarwood-port-harcourt-for-rent-rwV4M2jmlvbxza3oHuQsvj3A.html?page=9&pos=20&cur_pos=20&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=211,"2bdrm Duplex in Cedarwood, Port-Harcourt for rent",1500000.0,per annum,2.0,3.0,3.0,465.0,Unfurnished,Fairly Used,Duplex,SARS Rd / Rumuagholu / NAF Estate
Jiji,https://jiji.ng/port-harcourt/houses-apartments-for-rent/2bdrm-duplex-in-majesty-estate-port-harcourt-for-rent-wQbN9DoQ6SGjpqEPkiW6FDQn.html?page=1&pos=19&cur_pos=19&ads_per_page=24&ads_count=339&lid=2h616tF1dBw_iu38&indexPosition=18,"2bdrm Duplex in Majesty Estate, Port-Harcourt for rent",6000000.0,per annum,2.0,3.0,3.0,930.0,Semi-Furnished,Fairly Used,Duplex,Ada George / Agip / NTA
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-bungalows/rivers/port-harcourt/rumuduru/3238395-a-4-bedroom-bungalow-with-an-inbuilt-1-bedroom-flat-attached,A 4 Bedroom Bungalow With An Inbuilt 1 Bedroom Flat Attached,4000000.0,per annum,4.0,5.0,5.0,900.0,Not Specified,Not Specified,Bungalow,Eneka / Rumuduru / Rumuokwurusi
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuodara/3240430-3-bedroom-flat-with-standard-facilities,3 Bedroom Flat With Standard Facilities,2000000.0,per annum,3.0,4.0,4.0,465.0,Not Specified,Not Specified,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuodara/3238938-tastefully-finished-2-bedroom-flat-excellent-facilities,"Tastefully Finished 2 Bedroom Flat, Excellent Facilities",3000000.0,per annum,2.0,3.0,3.0,456.0,Not Specified,Not Specified,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuomasi/3242161-beautiful-pop-standard-1-bedroom-flat-finished-with-quality,Beautiful Pop Standard 1 Bedroom Flat Finished With Quality,2000000.0,per annum,1.0,2.0,2.0,465.0,Not Specified,Not Specified,Apartment/Flat,Stadium / Rumuomasi / Olu Obasanjo
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237256-1-bedroom-flat,1 Bedroom Flat,2000000.0,per annum,1.0,2.0,2.0,485.0,Not Specified,Newly-Built,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rukpokwu/3237887-self-contain,Self Contain,600000.0,per annum,1.0,1.0,1.0,465.0,Not Specified,Newly-Built,Apartment/Flat,Ada George / Agip / NTA
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/rivers/port-harcourt/eneka/3202266-american-standard-2-bedrooms-terraced-duplex-with-24-hours-light,American Standard 2 Bedrooms Terraced Duplex With 24 Hours Light,3500000.0,per annum,2.0,3.0,3.0,524.0,Not Specified,Not Specified,Detached House,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3254307-standard-virgin-2-bedroom-duplex-with-federal-light,Standard Virgin 2 Bedroom Duplex With Federal Light,4000000.0,per annum,2.0,3.0,3.0,543.0,Not Specified,Newly-Built,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/elimbu/3248375-a-standard-3-bedroom-flat-with-pvc-ceiling,A Standard 3 Bedroom Flat With Pvc Ceiling,1500000.0,per annum,3.0,4.0,4.0,900.0,Not Specified,Not Specified,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/3248386-tastefully-finished-2-bedroom-flat-with-excellent-facilities,Tastefully Finished 2 Bedroom Flat With Excellent Facilities,2000000.0,per annum,2.0,3.0,3.0,900.0,Not Specified,Newly-Built,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/3242225-beautiful-1-bedroom-flat-with-constant-light,Beautiful 1 Bedroom Flat With Constant Light,1500000.0,per annum,1.0,1.0,2.0,930.0,Furnished,Not Specified,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3237242-2-bedroom-flat,2 Bedroom Flat,2650000.0,per annum,2.0,2.0,3.0,465.0,Not Specified,Newly-Built,Apartment/Flat,Other Port Harcourt
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3239144-newly-built-three-3-bedroom-flat,Newly Built Three (3) Bedroom Flat,3000000.0,per annum,3.0,3.0,4.0,465.0,Not Specified,Newly-Built,Apartment/Flat,Igwuruta / Rukpokwu
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3239150-newly-built-two-2-bedroom-flats,Newly Built Two (2) Bedroom Flats,2300000.0,per annum,2.0,2.0,3.0,467.0,Not Specified,Newly-Built,Apartment/Flat,Igwuruta / Rukpokwu
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/3250110-luxury-four-4-bedroom-semi-detached-duplex-with-bq,Luxury Four (4) Bedroom Semi-detached Duplex  With Bq,12000000.0,per annum,4.0,4.0,5.0,465.0,Not Specified,Not Specified,Duplex,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/3035928-4-bedroom-detached-duplex-with-bq-sit-out-lounge,4 Bedroom Detached Duplex With Bq & Sit Out Lounge,15000000.0,per annum,4.0,5.0,5.0,465.0,Not Specified,Not Specified,Duplex,Peter Odili / Trans Amadi / Abuloma
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/3255915-a-spacious-two-bedroom-flat,A Spacious Two Bedroom Flat,2500000.0,per annum,2.0,2.0,3.0,467.0,Not Specified,Not Specified,Apartment/Flat,SARS Rd / Rumuagholu / NAF Estate
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/rumuodara/3228474-a-standard-2-bedroom-flat-with-excellent-facilities,A Standard 2 Bedroom Flat With Excellent Facilities,2500000.0,per annum,2.0,3.0,3.0,450.0,Not Specified,Not Specified,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/rumuahalu/3224476-massive-6-bedroom-duplex-with-2-rooms-boys-quarter,Massive 6 Bedroom Duplex With 2 Rooms Boys Quarter,8000000.0,per annum,6.0,7.0,7.0,900.0,Not Specified,Not Specified,Duplex,SARS Rd / Rumuagholu / NAF Estate
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/gra-phase-1/3209505-4-bedroom-duplex-with-1-room-bq-for-office-or-residential,4 Bedroom Duplex With 1 Room Bq For Office Or Residential,20000000.0,per annum,4.0,5.0,5.0,465.0,Not Specified,Not Specified,Duplex,GRA / Eagle Island
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3183095-elegant-4-bedroom-detached-duplex-in-an-estate,Elegant 4 Bedroom Detached Duplex In An Estate,7500000.0,per annum,4.0,5.0,5.0,465.0,Not Specified,Not Specified,Duplex,Peter Odili / Trans Amadi / Abuloma
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/3236839-brand-new-and-luxuriously-finished-4-bedrooms-detached-duplex-with-a-bq,Brand New And Luxuriously Finished 4 Bedrooms Detached Duplex With A Bq,15000000.0,per annum,4.0,4.0,5.0,465.0,Not Specified,Newly-Built,Duplex,Peter Odili / Trans Amadi / Abuloma
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/orazi/3232574-6-bedroom-duplex-with-2-rooms-bq,6 Bedroom Duplex With 2 Rooms Bq,7000000.0,per annum,6.0,7.0,7.0,854.0,Not Specified,Not Specified,Duplex,Iwofe / Orazi
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/old-gra/3220707-executive-5-bedroom-duplex-in-a-secure-neighborhood,Executive 5 Bedroom Duplex In A Secure Neighborhood,20000000.0,per annum,5.0,6.0,6.0,567.5,Not Specified,Fairly Used,Duplex,GRA / Eagle Island
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eneka/3152478-standard-2-bedroom-flat-with-federal-light,Standard 2 Bedroom Flat With Federal Light,2500000.0,per annum,2.0,3.0,3.0,542.0,Not Specified,Not Specified,Apartment/Flat,Eneka / Rumuduru / Rumuokwurusi
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/eliozu/3224582-tastefully-finish-2-bedrooms-duplex,Tastefully Finish 2 Bedrooms Duplex,3000000.0,per annum,2.0,3.0,3.0,465.0,Not Specified,Not Specified,Duplex,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/eliozu/3192623-serviced-2-bedroom-apartment-in-a-gated-estate,Serviced 2 Bedroom Apartment In A Gated Estate,5000000.0,per annum,2.0,3.0,3.0,467.0,Not Specified,Not Specified,Apartment/Flat,Eliozu / Rumuodara / Rumuibekwe
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/semi-detached-duplexes/rivers/port-harcourt/3154153-newly-built-and-exquisitely-finished-four-4-bedroom-duplex-bq,Newly Built And Exquisitely Finished Four (4) Bedroom Duplex + Bq,18000000.0,per annum,4.0,4.0,5.0,465.0,Not Specified,Newly-Built,Duplex,GRA / Eagle Island
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/terraced-duplexes/rivers/port-harcourt/gra-phase-1/3073702-brand-new-4-bedroom-terrace-serviced-duplex,Brand New 4 Bedroom Terrace Serviced Duplex,10000000.0,per annum,4.0,4.0,5.0,465.0,Furnished,Newly-Built,Duplex,GRA / Eagle Island
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/gra-phase-1/3073721-executive-6-bedroom-detached-duplex-with-bq-and-ample-space,Executive 6 Bedroom Detached Duplex With Bq And Ample Space,20000000.0,per annum,6.0,6.0,7.0,854.0,Not Specified,Not Specified,Duplex,GRA / Eagle Island
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/trans-amadi/2483942-luxury-3-bedroom-service-apartment,Luxury 3 Bedroom Service Apartment,4000000.0,per annum,3.0,3.0,4.0,465.0,Not Specified,Not Specified,Apartment/Flat,Peter Odili / Trans Amadi / Abuloma
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/trans-amadi/2549792-luxury-and-tastefully-finished-4-bedroom-detached-duplex,Luxury And Tastefully Finished 4 Bedroom Detached Duplex,15000000.0,per annum,4.0,4.0,5.0,465.0,Not Specified,Not Specified,Duplex,Peter Odili / Trans Amadi / Abuloma
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/flats-apartments/rivers/port-harcourt/old-gra/2704177-executive-3-bedroom-serviced-apartment,Executive 3 Bedroom Serviced Apartment,6000000.0,per annum,3.0,3.0,4.0,465.0,Not Specified,Not Specified,Apartment/Flat,GRA / Eagle Island
Nigeria Property Centre,https://nigeriapropertycentre.com/for-rent/houses/detached-duplexes/rivers/port-harcourt/eliozu/2445465-executive-and-luxuriously-finished-5-bedroom-detached-duplex,Executive And Luxuriously Finished 5 Bedroom Detached Duplex,7000000.0,per annum,5.0,5.0,6.0,567.5,Not Specified,Not Specified,Duplex,Eliozu / Rumuodara / Rumuibekwe
